windspeed,yr,temp,RushHour-Low,hum,cnt,relative_windspeed,relative_hum,atemp,workingday,isNoon,isDaylight,relative_temp,holiday,relative_atemp,RushHour-Med,RushHour-High,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,dteday,registered,casual
0.2537,1,0.3,1,0.61,45,0.258228627287525,0.1906252546158091,0.2879,0,0,0,0.29039029234080344,0,0.14276810078640848,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8403023058681398,1.8403023058681398,1.8403023058681398,1.8403023058681398,2.4403023058681397,0.3,1.8403023058681398,0.8403023058681398,1.1403023058681399,3.14030230586814,3.14030230586814,3.14030230586814,1.1403023058681399,2.14030230586814,1.8403023058681398,2012-02-18,39,6
0.1045,1,0.28,1,0.65,18,-0.6833846605862361,0.403437377636142,0.2879,0,0,0,0.07940699464318832,0,0.14105157416629113,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8203023058681398,1.8203023058681398,1.8203023058681398,1.8203023058681398,2.38030230586814,0.28,1.8203023058681398,0.8203023058681398,1.1003023058681398,3.10030230586814,3.10030230586814,3.10030230586814,1.1003023058681398,2.10030230586814,1.8203023058681398,2012-02-18,15,3
0.0,1,0.26,1,0.7,7,-1.3349896919435933,0.6719411376209241,0.303,0,0,0,-0.13156062723865153,0,0.28152286128658943,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8003023058681398,1.8003023058681398,1.8003023058681398,1.8003023058681398,2.3203023058681396,0.26,1.8003023058681398,0.8003023058681398,1.0603023058681398,3.06030230586814,3.06030230586814,3.06030230586814,1.0603023058681398,2.06030230586814,1.8003023058681398,2012-02-18,4,3
0.0896,1,0.24,1,0.7,1,-0.7592768906909197,0.6812005771184592,0.2576,0,0,0,-0.34141375093206083,0,-0.1552798226579728,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-18,1,0
0.0,1,0.24,1,0.7,9,-1.3149517634864731,0.6947681244151749,0.2879,0,0,0,-0.342846420775291,0,0.13179287716020416,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-18,8,1
0.0,1,0.24,1,0.7,41,-1.3041230325011823,0.7086924100624062,0.2879,0,0,1,-0.34428133236539454,0,0.1284244865636545,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-18,33,8
0.0,1,0.22,0,0.87,102,-1.293447673195794,1.634634039159727,0.2727,0,0,1,-0.5546419078123974,0,-0.020020443839835284,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998,3.01,0.22,2.2199999999999998,1.22,1.79,3.4399999999999995,3.4399999999999995,3.4399999999999995,1.79,2.44,2.2199999999999998,2012-02-18,92,10
0.1045,1,0.22,0,0.8,138,-0.6388726041197612,1.2655555406908698,0.2424,0,0,1,-0.5546419078123974,0,-0.31198668022471326,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2199999999999998,2.2199999999999998,2.2199999999999998,2.2199999999999998,3.08,0.22,2.2199999999999998,1.22,1.8599999999999999,3.4399999999999995,3.4399999999999995,3.4399999999999995,1.8599999999999999,2.44,2.2199999999999998,2012-02-18,116,22
0.1045,1,0.26,0,0.81,205,-0.6388726041197612,1.332591737640322,0.2727,0,0,1,-0.13679508937074938,0,-0.022613662292439735,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25030230586814,3.9603023058681397,3.9603023058681397,3.9603023058681397,5.364683771289737,2.42,3.25030230586814,3.42,3.114381465421597,5.50060461173628,5.50060461173628,5.50060461173628,3.574079159553457,4.96030230586814,3.25030230586814,2012-02-18,157,48
0.1343,1,0.32,0,0.57,286,-0.45521080845827666,0.03635626042714723,0.3333,0,0,1,0.4879117075964658,0,0.554571532763609,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.61030230586814,4.680302305868141,4.680302305868141,4.680302305868141,6.45097742965487,3.1400000000000006,3.61030230586814,4.140000000000001,3.8406751237867303,6.22060461173628,6.22060461173628,6.22060461173628,4.300372817918591,5.680302305868141,3.61030230586814,2012-02-18,184,102
0.19399999999999998,1,0.36,0,0.43,369,-0.0884173902888024,-0.7232831125918788,0.3485,0,1,1,0.900839850236471,0,0.6948992965069296,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8303023058681394,5.120302305868139,5.120302305868139,5.120302305868139,7.118156887544673,3.5799999999999996,3.8303023058681394,4.58,4.287854581676534,6.660604611736279,6.660604611736279,6.660604611736279,4.747552275808394,6.1203023058681385,3.8303023058681394,2012-02-18,241,128
0.2836,1,0.4,0,0.43,384,0.46313177970039665,-0.713778405027242,0.4091,0,0,1,1.3096167360943587,0,1.2664718936968233,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9103023058681394,5.2803023058681395,5.2803023058681395,5.2803023058681395,7.386222144959147,3.7399999999999998,3.9103023058681394,4.74,4.4759198390910075,6.820604611736279,6.820604611736279,6.820604611736279,4.935617533222867,6.280302305868139,3.9103023058681394,2012-02-18,219,165
0.3582,1,0.44,0,0.35,427,0.9232713014042643,-1.1466568173921574,0.4394,0,0,1,1.7094424290329284,0,1.5390172340808974,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.07030230586814,5.600302305868139,5.600302305868139,5.600302305868139,7.882352659788095,4.059999999999999,4.07030230586814,5.059999999999999,4.812050353919956,7.140604611736279,7.140604611736279,7.140604611736279,5.2717480480518155,6.600302305868139,4.07030230586814,2012-02-18,244,183
0.2537,1,0.42,0,0.41,499,0.2742358258160628,-0.8013839990389816,0.4242,0,0,1,1.478145962975038,0,1.3744555644588314,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9703023058681395,5.40030230586814,5.40030230586814,5.40030230586814,7.577271088020003,3.8599999999999994,3.9703023058681395,4.859999999999999,4.6069687821518635,6.940604611736279,6.940604611736279,6.940604611736279,5.066666476283724,6.40030230586814,3.9703023058681395,2012-02-18,270,229
0.3284,1,0.44,0,0.44,404,0.7360734158348754,-0.6275598914455244,0.4394,0,0,1,1.6660146050012938,0,1.5008512610099878,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9803023058681397,5.420302305868139,5.420302305868139,5.420302305868139,7.625779245196812,3.8799999999999994,3.9803023058681397,4.879999999999999,4.645476939328672,6.960604611736279,6.960604611736279,6.960604611736279,5.105174633460533,6.420302305868139,3.9803023058681397,2012-02-18,218,186
0.2836,1,0.48,0,0.36,364,0.4650299654450119,-1.0624375196992741,0.4697,0,0,0,2.0468357212254022,0,1.7628191452670599,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.14030230586814,5.740302305868141,5.740302305868141,5.740302305868141,8.12190976002576,4.200000000000001,4.14030230586814,5.200000000000001,4.98160745415762,7.28060461173628,7.28060461173628,7.28060461173628,5.441305148289481,6.7403023058681395,4.14030230586814,2012-02-18,222,142
0.2985,1,0.46,0,0.38,246,0.5675359114053478,-0.9391872860888373,0.4545,0,0,0,1.8076982028396809,0,1.594495441819353,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.080302305868139,5.62030230586814,5.62030230586814,5.62030230586814,7.930860816964904,4.08,4.080302305868139,5.08,4.850558511096764,7.160604611736279,7.160604611736279,7.160604611736279,5.310256205228625,6.62030230586814,4.080302305868139,2012-02-18,176,70
0.1642,1,0.44,0,0.44,188,-0.26062380512085004,-0.6028085562764754,0.4394,0,0,0,1.5791173068562407,0,1.4325082829600606,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,4.0,4.0,4.0,6.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2012-02-18,150,38
0.1642,1,0.44,0,0.44,148,-0.249571819083768,-0.6046956094019253,0.4394,0,0,0,1.556512564295794,0,1.414524409422698,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.44,2.88,2.88,2.88,4.32,0.8799999999999999,2.44,1.88,2.88,3.88,3.88,3.88,2.88,2.88,2.44,2012-02-18,123,25
0.2985,1,0.44,1,0.33,114,0.6428419767960908,-1.2135955451991995,0.4394,0,0,0,1.5358778229628742,0,1.398539602013593,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9803023058681397,1.9803023058681397,1.9803023058681397,1.9803023058681397,2.8603023058681396,0.44,1.9803023058681397,0.9803023058681397,1.4203023058681397,3.4203023058681397,3.4203023058681397,3.4203023058681397,1.4203023058681397,2.4203023058681397,1.9803023058681397,2012-02-18,89,25
0.4478,1,0.4,1,0.4,118,1.6764446943859386,-0.8205731396224359,0.4091,0,0,0,1.1224882613028424,0,1.1056560469160002,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9403023058681397,1.9403023058681397,1.9403023058681397,1.9403023058681397,2.7403023058681395,0.4,1.9403023058681397,0.9403023058681398,1.3403023058681398,3.3403023058681396,3.3403023058681396,3.3403023058681396,1.3403023058681398,2.3403023058681396,1.9403023058681397,2012-02-18,101,17
0.3881,1,0.36,1,0.4,74,1.2681467201263037,-0.8211314057343686,0.3333,0,0,0,0.7145477814071353,0,0.3880977143727124,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9003023058681396,1.9003023058681396,1.9003023058681396,1.9003023058681396,2.6203023058681394,0.36,1.9003023058681396,0.9003023058681398,1.2603023058681397,3.2603023058681395,3.2603023058681395,3.2603023058681395,1.2603023058681397,2.2603023058681395,1.9003023058681396,2012-02-18,62,12
0.3582,1,0.34,1,0.39,74,1.079321075551983,-0.871442651354162,0.303,0,0,0,0.5061132238907268,0,0.09248838964118666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8803023058681398,1.8803023058681398,1.8803023058681398,1.8803023058681398,2.56030230586814,0.34,1.8803023058681398,0.8803023058681398,1.22030230586814,3.22030230586814,3.22030230586814,3.22030230586814,1.22030230586814,2.22030230586814,1.8803023058681398,2012-02-19,65,9
0.2537,1,0.32,1,0.39,72,0.3760797045559449,-0.8613758020701145,0.303,0,0,0,0.29572217440163306,0,0.08075993103587051,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8603023058681398,1.8603023058681398,1.8603023058681398,1.8603023058681398,2.50030230586814,0.32,1.8603023058681398,0.8603023058681398,1.18030230586814,3.18030230586814,3.18030230586814,3.18030230586814,1.18030230586814,2.18030230586814,1.8603023058681398,2012-02-19,62,10
0.2836,1,0.3,1,0.36,48,0.5919460568951717,-1.0166413200650146,0.2879,0,0,0,0.08130245721355031,0,-0.07951626348990438,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8403023058681398,1.8403023058681398,1.8403023058681398,1.8403023058681398,2.4403023058681397,0.3,1.8403023058681398,0.8403023058681398,1.1403023058681399,3.14030230586814,3.14030230586814,3.14030230586814,1.1403023058681399,2.14030230586814,1.8403023058681398,2012-02-19,45,3
0.2239,1,0.3,1,0.36,15,0.20097865879814708,-1.006446744402807,0.2879,0,0,0,0.06997895109392656,0,-0.09416429546570591,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8403023058681398,1.8403023058681398,1.8403023058681398,1.8403023058681398,2.4403023058681397,0.3,1.8403023058681398,0.8403023058681398,1.1403023058681399,3.14030230586814,3.14030230586814,3.14030230586814,1.1403023058681399,2.14030230586814,1.8403023058681398,2012-02-19,12,3
0.3881,1,0.28,1,0.41,3,1.41297724751175,-0.7262260427312094,0.2576,0,0,0,-0.15035920011863582,0,-0.4155295568081914,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8203023058681398,1.8203023058681398,1.8203023058681398,1.8203023058681398,2.38030230586814,0.28,1.8203023058681398,0.8203023058681398,1.1003023058681398,3.10030230586814,3.10030230586814,3.10030230586814,1.1003023058681398,2.10030230586814,1.8203023058681398,2012-02-19,3,0
0.2985,1,0.26,1,0.48,2,0.8111617466757026,-0.33990612527396386,0.2273,0,0,0,-0.3749558645414151,0,-0.7476525963052844,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8003023058681398,1.8003023058681398,1.8003023058681398,1.8003023058681398,2.3203023058681396,0.26,1.8003023058681398,0.8003023058681398,1.0603023058681398,3.06030230586814,3.06030230586814,3.06030230586814,1.0603023058681398,2.06030230586814,1.8003023058681398,2012-02-19,1,1
0.3284,1,0.24,1,0.52,5,1.044161325119693,-0.12014661275234802,0.2121,0,0,0,-0.6039483605192448,0,-0.9262205412126762,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-19,5,0
0.2836,1,0.24,1,0.52,14,0.711842661206214,-0.1211502930942885,0.2121,0,0,1,-0.6204720763244875,0,-0.9479783925221507,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-19,12,2
0.19399999999999998,1,0.24,0,0.56,56,0.03057703733685778,0.09861526709134304,0.2273,0,0,1,-0.640798604535957,0,-0.8049343881502146,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,2.24,2.24,2.24,3.4000000000000004,0.24,2.24,1.24,2.16,3.4800000000000004,3.4800000000000004,3.4800000000000004,2.16,2.48,2.24,2012-02-19,48,8
0.2537,1,0.24,0,0.56,93,0.48412430760504166,0.09763412143109022,0.2273,0,0,1,-0.6620280871506826,0,-0.8276876122549096,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,2.24,2.24,2.24,3.4000000000000004,0.24,2.24,1.24,2.16,3.4800000000000004,3.4800000000000004,3.4800000000000004,2.16,2.48,2.24,2012-02-19,73,20
0.2537,1,0.26,0,0.52,191,0.48678378630469815,-0.1241107593654555,0.2424,0,0,1,-0.45378256796490224,0,-0.6820268889927743,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5403023058681398,4.54030230586814,4.54030230586814,4.54030230586814,6.191420329417205,3.0,3.5403023058681398,4.0,3.6511180235490652,6.0806046117362795,6.0806046117362795,6.0806046117362795,4.110815717680925,5.54030230586814,3.5403023058681398,2012-02-19,142,49
0.3284,1,0.26,0,0.56,226,1.0608038918962126,0.09222456229461286,0.2273,0,0,1,-0.46885552858193075,0,-0.8686857332449307,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.50030230586814,4.46030230586814,4.46030230586814,4.46030230586814,6.077387700709968,2.92,3.50030230586814,3.92,3.577085394841828,6.00060461173628,6.00060461173628,6.00060461173628,4.036783088973689,5.46030230586814,3.50030230586814,2012-02-19,144,82
0.2537,1,0.28,0,0.52,255,0.4915730982565942,-0.1323028138577443,0.2727,0,1,1,-0.25189706317058785,0,-0.37453869149860847,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.58030230586814,4.62030230586814,4.62030230586814,4.62030230586814,6.325452958124442,3.08,3.58030230586814,4.08,3.745150652256302,6.16060461173628,6.16060461173628,6.16060461173628,4.204848346388163,5.62030230586814,3.58030230586814,2012-02-19,184,71
0.1642,1,0.3,0,0.49,261,-0.17589081825952718,-0.3022487185437509,0.303,0,0,1,-0.02937314362538159,0,-0.04606169277006867,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.65030230586814,4.760302305868139,4.760302305868139,4.760302305868139,6.545010058362108,3.2199999999999998,3.65030230586814,4.22,3.894707752493967,6.30060461173628,6.30060461173628,6.30060461173628,4.354405446625828,5.760302305868141,3.65030230586814,2012-02-19,197,64
0.19399999999999998,1,0.32,0,0.45,237,0.0725937076497027,-0.5265996857493139,0.3182,0,0,1,0.19749458375574822,0,0.11852678508961273,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.73030230586814,4.920302305868141,4.920302305868141,4.920302305868141,6.793075315776582,3.380000000000001,3.73030230586814,4.380000000000001,4.062773009908441,6.46060461173628,6.46060461173628,6.46060461173628,4.522470704040302,5.920302305868141,3.73030230586814,2012-02-19,189,48
0.19399999999999998,1,0.3,0,0.49,253,0.09014093542018325,-0.3076862450182206,0.2879,0,0,1,-0.051225961305555394,0,-0.2535086834115523,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.65030230586814,4.760302305868139,4.760302305868139,4.760302305868139,6.545010058362108,3.2199999999999998,3.65030230586814,4.22,3.894707752493967,6.30060461173628,6.30060461173628,6.30060461173628,4.354405446625828,5.760302305868141,3.65030230586814,2012-02-19,168,85
0.2836,1,0.32,0,0.45,212,0.8607770825614764,-0.5326733699021675,0.303,0,0,1,0.17948099514868174,0,-0.08726361360411823,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.73030230586814,4.920302305868141,4.920302305868141,4.920302305868141,6.793075315776582,3.380000000000001,3.73030230586814,4.380000000000001,4.062773009908441,6.46060461173628,6.46060461173628,6.46060461173628,4.522470704040302,5.920302305868141,3.73030230586814,2012-02-19,150,62
0.2537,1,0.3,0,0.49,157,0.6285309131761481,-0.3157593797769087,0.2879,0,0,0,-0.07069340211588299,0,-0.2816366767981616,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.65030230586814,4.760302305868139,4.760302305868139,4.760302305868139,6.545010058362108,3.2199999999999998,3.65030230586814,4.22,3.894707752493967,6.30060461173628,6.30060461173628,6.30060461173628,4.354405446625828,5.760302305868141,3.65030230586814,2012-02-19,135,22
0.3284,1,0.3,0,0.49,167,1.2859507427931791,-0.3205611054460022,0.2727,0,0,0,-0.07990989418637148,0,-0.48181268043203634,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.65030230586814,4.760302305868139,4.760302305868139,4.760302305868139,6.545010058362108,3.2199999999999998,3.65030230586814,4.22,3.894707752493967,6.30060461173628,6.30060461173628,6.30060461173628,4.354405446625828,5.760302305868141,3.65030230586814,2012-02-19,144,23
0.2537,1,0.3,0,0.52,119,0.6594651347608373,-0.15673792656553787,0.2879,0,0,0,-0.09095862150076334,0,-0.3108619193006471,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7800000000000002,3.5599999999999996,3.5599999999999996,3.5599999999999996,5.5600000000000005,1.5599999999999998,2.7800000000000002,2.5599999999999996,3.7800000000000002,4.5600000000000005,4.5600000000000005,4.5600000000000005,3.7800000000000002,3.56,2.7800000000000002,2012-02-19,101,18
0.2836,1,0.3,0,0.52,103,0.9224699409526599,-0.16104166780430085,0.2879,0,0,0,-0.10224592286347013,0,-0.32685556410676286,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3,2.38,2.38,2.38,3.6799999999999997,0.3800000000000001,2.3,1.3,2.38,3.5999999999999996,3.5999999999999996,3.5999999999999996,2.38,2.6,2.3,2012-02-19,81,22
0.1642,1,0.26,1,0.65,36,-0.11632435699757664,0.563149073224707,0.2576,0,0,0,-0.6202135185638622,0,-0.7369246081005096,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8003023058681398,1.8003023058681398,1.8003023058681398,1.8003023058681398,2.3203023058681396,0.26,1.8003023058681398,0.8003023058681398,1.0603023058681398,3.06030230586814,3.06030230586814,3.06030230586814,1.0603023058681398,2.06030230586814,1.8003023058681398,2012-02-19,33,3
0.0896,1,0.24,1,0.75,55,-0.7638861496337392,1.1160985952918914,0.2576,0,0,0,-0.8927652764722593,0,-0.7605456077632278,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.7803023058681398,1.7803023058681398,1.7803023058681398,1.7803023058681398,2.26030230586814,0.24,1.7803023058681398,0.7803023058681398,1.0203023058681397,3.0203023058681397,3.0203023058681397,3.0203023058681397,1.0203023058681397,2.0203023058681397,1.7803023058681398,2012-02-19,47,8
0.1642,1,0.22,1,0.93,35,-0.1056300280217763,2.1086674728821624,0.2273,0,0,0,-1.1697003185102437,0,-1.1815766009203996,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7603023058681397,1.7603023058681397,1.7603023058681397,1.7603023058681397,2.2003023058681395,0.22,1.7603023058681397,0.7603023058681397,0.9803023058681397,2.9803023058681397,2.9803023058681397,2.9803023058681397,0.9803023058681397,1.9803023058681397,1.7603023058681397,2012-02-19,30,5
