yr,RushHour-Med,workingday,atemp,relative_hum,isDaylight,relative_atemp,mean_per_hour,relative_windspeed,RushHour-Low,isNoon,windspeed,holiday,hum,relative_temp,RushHour-High,cnt,temp,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_1,w_2,w_3,w_4,w_5,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,dteday,registered,casual
0,0,0,0.2879,-1.8603954754075946,1,-0.6803257275963137,226.5,1.5006192775264138,0,0,0.3582,0,0.39,-0.26295604158865954,1,71,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6771483716465023,0.8269159399028589,0.7793626388118817,0.7434306144634688,0.7326110795404365,0.8269159399028589,0.8100416870371256,0.8269159399028589,0.8460175190418693,0.7113616365911859,0.8269159399028589,0.8269159399028589,0.7630184680159475,0.8269159399028589,0.6771483716465023,2011-12-24,62,9
0,0,0,0.3182,-1.850830587937941,1,-0.33066244625033486,288.3333333333333,0.9077616714575053,0,1,0.2836,0,0.39,-0.04030168022872221,1,94,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-24,79,15
0,0,0,0.303,-1.8413774220465489,1,-0.5134373732283828,277.8333333333333,1.0253121236440712,0,0,0.2985,0,0.39,-0.04440045930227776,1,121,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-24,97,24
0,0,0,0.303,-1.8280190395112568,1,-0.5163020948900294,276.1666666666667,1.0213778649083904,0,0,0.2985,0,0.39,-0.04851285932268022,1,85,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-24,70,15
0,0,0,0.303,-1.8188275691614824,1,-0.5207637573037163,272.1666666666667,0.43824268659874,0,0,0.2239,0,0.39,-0.2793925816065691,1,97,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6771483716465023,0.8269159399028589,0.7793626388118817,0.7434306144634688,0.7326110795404365,0.8269159399028589,0.8100416870371256,0.8269159399028589,0.8460175190418693,0.7113616365911859,0.8269159399028589,0.8269159399028589,0.7630184680159475,0.8269159399028589,0.6771483716465023,2011-12-24,82,15
0,0,0,0.3182,-1.6173121572299733,0,-0.3465029288676785,256.3333333333333,0.20513692576115572,0,0,0.19399999999999998,0,0.42,-0.2824816003689109,1,99,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6771483716465023,0.8269159399028589,0.7793626388118817,0.7434306144634688,0.7326110795404365,0.8269159399028589,0.8100416870371256,0.8269159399028589,0.8460175190418693,0.7113616365911859,0.8269159399028589,0.8269159399028589,0.7630184680159475,0.8269159399028589,0.6771483716465023,2011-12-24,74,25
0,0,0,0.2879,-1.421250756691657,0,-0.7074157696935364,187.66666666666666,-0.2663012993666133,0,0,0.1343,0,0.45,-0.7403471675507163,1,68,0.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6507634730873013,0.8622068010441509,0.7956215230452715,0.7518871099528743,0.71987657198851,0.8622068010441509,0.8220502311577613,0.8622068010441509,0.8744203948691541,0.6998409481311467,0.8622068010441509,0.8622068010441509,0.7555528333348456,0.8622068010441509,0.6507634730873013,2011-12-24,53,15
0,0,0,0.3182,-1.6097483257876282,0,-0.35317537820119016,170.83333333333334,-0.616426697099482,0,0,0.0896,0,0.42,-0.5149175472286185,1,35,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6638958411279453,0.8447799718383342,0.7875976366146036,0.7476857296226755,0.7262261896969453,0.8447799718383342,0.81608635999612,0.8447799718383342,0.8602105941548511,0.7055498096352989,0.8447799718383342,0.8447799718383342,0.7592344360660969,0.8447799718383342,0.6638958411279453,2011-12-24,33,2
0,1,0,0.3182,-0.964996924019729,0,-0.3616442699939091,141.33333333333334,-0.6072987765846006,0,0,0.0896,0,0.52,-0.5186806786737632,0,25,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.576260426824184,0.9566507680585954,0.8385061720418945,0.7752425622398652,0.6836973168539544,0.9566507680585954,0.8551832236827717,0.9566507680585954,0.9578892628978731,0.6685744494101781,0.9566507680585954,0.9566507680585954,0.7360057336233949,0.9566507680585954,0.576260426824184,2011-12-24,24,1
0,1,0,0.2727,-0.7032506207433881,0,-0.9163214903625272,109.5,-0.2397461541087949,0,0,0.1343,0,0.56,-0.9824558897130564,0,24,0.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5676593594249294,0.967136392045529,0.8431617524602486,0.7778653940157624,0.6795344103021013,0.967136392045529,0.8589094180688424,0.967136392045529,0.96785016144422,0.6651051163444888,0.967136392045529,0.967136392045529,0.733900498764166,0.967136392045529,0.5676593594249294,2011-12-24,19,5
0,1,0,0.2576,-0.6973409632543279,0,-1.107474246189562,85.33333333333333,0.005838807413261701,0,0,0.1642,0,0.56,-0.9884731277585025,0,19,0.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5676593594249294,0.967136392045529,0.8431617524602486,0.7778653940157624,0.6795344103021013,0.967136392045529,0.8589094180688424,0.967136392045529,0.96785016144422,0.6651051163444888,0.967136392045529,0.967136392045529,0.733900498764166,0.967136392045529,0.5676593594249294,2011-12-24,15,4
0,1,0,0.2879,-0.943398185011063,0,-0.7495874516168346,74.16666666666667,-1.3133012890584943,0,0,0.0,0,0.52,-1.2290504482131996,0,20,0.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5637465067182228,0.9718815027802873,0.8452590768480334,0.7790522322353765,0.6776436227189513,0.9718815027802873,0.8605964271412452,0.9718815027802873,0.9724046869230434,0.6635374782158056,0.9718815027802873,0.9718815027802873,0.7329533794697206,0.9718815027802873,0.5637465067182228,2011-12-24,12,8
0,1,0,0.2576,-0.6797844960758119,0,-1.1287754258147418,56.166666666666664,-1.2987997563391225,0,0,0.0,0,0.56,-1.2368096096775012,0,17,0.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5637465067182228,0.9718815027802873,0.8452590768480334,0.7790522322353765,0.6776436227189513,0.9718815027802873,0.8605964271412452,0.9718815027802873,0.9724046869230434,0.6635374782158056,0.9718815027802873,0.9718815027802873,0.7329533794697206,0.9718815027802873,0.5637465067182228,2011-12-24,16,1
0,1,0,0.2273,-0.41917564586742884,0,-1.5040105449183956,65.0,0.25180709653273714,0,0,0.19399999999999998,0,0.6,-1.2446625167922458,0,6,0.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5637465067182228,0.9718815027802873,0.8452590768480334,0.7790522322353765,0.6776436227189513,0.9718815027802873,0.8605964271412452,0.9718815027802873,0.9724046869230434,0.6635374782158056,0.9718815027802873,0.9718815027802873,0.7329533794697206,0.9718815027802873,0.5637465067182228,2011-12-25,4,2
0,0,0,0.2273,0.1559713679211659,0,-1.5077919365639314,51.166666666666664,-0.2281967981656821,1,0,0.1343,0,0.69,-1.486432060490414,0,4,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5461987318201834,0.9929768229717161,0.8545052322771987,0.7843223031357607,0.6691933919551517,0.9929768229717161,0.8680959134691026,0.9929768229717161,0.9930096448726835,0.6565917667378999,0.9929768229717161,0.9929768229717161,0.7287879423955254,0.9929768229717161,0.5461987318201834,2011-12-25,2,2
0,0,0,0.2576,0.5357277419900924,0,-1.1373891609848141,49.833333333333336,-0.5871729742971348,1,0,0.0896,0,0.75,-1.4911765836361472,0,2,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5461987318201834,0.9929768229717161,0.8545052322771987,0.7843223031357607,0.6691933919551517,0.9929768229717161,0.8680959134691026,0.9929768229717161,0.9930096448726835,0.6565917667378999,0.9929768229717161,0.9929768229717161,0.7287879423955254,0.9929768229717161,0.5461987318201834,2011-12-25,2,0
0,0,0,0.2727,0.33857392504984374,0,-0.9552140929099651,22.333333333333332,-1.3024620176946868,1,0,0.0,0,0.72,-1.4911765836361472,0,4,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5461987318201834,0.9929768229717161,0.8545052322771987,0.7843223031357607,0.6691933919551517,0.9929768229717161,0.8680959134691026,0.9929768229717161,0.9930096448726835,0.6565917667378999,0.9929768229717161,0.9929768229717161,0.7287879423955254,0.9929768229717161,0.5461987318201834,2011-12-25,3,1
0,0,0,0.2273,0.5228730250984681,0,-1.524405750334376,5.666666666666667,-0.45453136956198475,1,0,0.1045,0,0.75,-1.7255242600167648,0,1,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5451822784247576,0.9941897937967481,0.8550327801421675,0.784624806610344,0.6687056107624123,0.9941897937967481,0.8685268713918823,0.9941897937967481,0.9942122646576885,0.656193774444332,0.9941897937967481,0.9941897937967481,0.7285507880741429,0.9941897937967481,0.5451822784247576,2011-12-25,1,0
0,0,0,0.2273,0.5157738116551058,0,-1.5282948698750347,9.166666666666666,-0.4489345524643323,1,0,0.1045,0,0.75,-1.7202528340507106,0,1,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5451822784247576,0.9941897937967481,0.8550327801421675,0.784624806610344,0.6687056107624123,0.9941897937967481,0.8685268713918823,0.9941897937967481,0.9942122646576885,0.656193774444332,0.9941897937967481,0.9941897937967481,0.7285507880741429,0.9941897937967481,0.5451822784247576,2011-12-25,1,0
0,0,0,0.2424,0.8271026706008322,0,-1.3420127291368673,18.333333333333332,-0.4489345524643323,1,0,0.1045,0,0.8,-1.486432060490414,0,4,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5461987318201834,0.9929768229717161,0.8545052322771987,0.7843223031357607,0.6691933919551517,0.9929768229717161,0.8680959134691026,0.9929768229717161,0.9930096448726835,0.6565917667378999,0.9929768229717161,0.9929768229717161,0.7287879423955254,0.9929768229717161,0.5461987318201834,2011-12-25,4,0
0,1,0,0.2121,0.8181457552233188,1,-1.7239497582263523,53.0,0.027696587628755254,0,0,0.1642,0,0.8,-1.7255242600167648,0,5,0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5567483914771056,0.9803300732314021,0.8489778385458023,0.7811645006107448,0.6742674652724032,0.9803300732314021,0.8636004742650119,0.9803300732314021,0.9805866663800358,0.6607507308428887,0.9803300732314021,0.9803300732314021,0.7312760683541737,0.9803300732314021,0.5567483914771056,2011-12-25,4,1
0,1,0,0.2424,1.252530210224604,1,-1.3488650717897996,103.16666666666667,0.027696587628755254,0,0,0.1642,0,0.87,-1.2568289072555294,0,23,0.24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5637465067182228,0.9718815027802873,0.8452590768480334,0.7790522322353765,0.6776436227189513,0.9718815027802873,0.8605964271412452,0.9718815027802873,0.9724046869230434,0.6635374782158056,0.9718815027802873,0.9718815027802873,0.7329533794697206,0.9718815027802873,0.5637465067182228,2011-12-25,20,3
0,0,0,0.2424,0.8618164627615359,1,-1.3458445222721391,161.33333333333334,0.7356682343491615,0,0,0.2537,0,0.81,-1.0295931109177576,1,43,0.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6378645519695201,0.8790740300695694,0.8033692079110254,0.7559952974474659,0.7136230195310798,0.8790740300695694,0.8278786596758199,0.8790740300695694,0.8885207189131894,0.694285837752377,0.8790740300695694,0.8790740300695694,0.7520039294962048,0.8790740300695694,0.6378645519695201,2011-12-25,12,31
0,0,0,0.303,0.16174829949739838,1,-0.5988084726336772,192.5,0.015733636125145847,0,0,0.1642,0,0.7,-0.5637391826965196,1,85,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6638958411279453,0.8447799718383342,0.7875976366146036,0.7476857296226755,0.7262261896969453,0.8447799718383342,0.81608635999612,0.8447799718383342,0.8602105941548511,0.7055498096352989,0.8447799718383342,0.8447799718383342,0.7592344360660969,0.8447799718383342,0.6638958411279453,2011-12-25,42,43
0,0,0,0.2727,0.47279016269509494,1,-0.985484850215794,244.33333333333334,1.093892772669718,0,1,0.2985,0,0.75,-0.5701869602740651,1,66,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6638958411279453,0.8447799718383342,0.7875976366146036,0.7476857296226755,0.7262261896969453,0.8447799718383342,0.81608635999612,0.8447799718383342,0.8602105941548511,0.7055498096352989,0.8447799718383342,0.8447799718383342,0.7592344360660969,0.8447799718383342,0.6638958411279453,2011-12-25,41,25
0,0,0,0.303,0.152478476782368,1,-0.6140636393272874,249.33333333333334,0.730050385725653,0,0,0.2537,0,0.7,-0.33865479213287264,1,79,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6771483716465023,0.8269159399028589,0.7793626388118817,0.7434306144634688,0.7326110795404365,0.8269159399028589,0.8100416870371256,0.8269159399028589,0.8460175190418693,0.7113616365911859,0.8269159399028589,0.8269159399028589,0.7630184680159475,0.8269159399028589,0.6771483716465023,2011-12-25,39,40
0,0,0,0.3182,-0.4179821666411334,1,-0.428598666313795,233.16666666666666,0.7280039068391774,0,0,0.2537,0,0.61,-0.10516978400620873,1,86,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-25,45,41
0,0,0,0.3333,-0.42401483284947933,1,-0.24310398551956197,232.16666666666666,0.2550180983111017,0,0,0.19399999999999998,0,0.61,-0.10811903349907938,1,91,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-25,48,43
0,0,0,0.3636,-0.6838648759042819,0,0.13490832135982067,222.0,-0.4563243084021288,0,0,0.1045,0,0.57,0.12816362025241884,1,86,0.36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7035828987386376,0.7903693499005244,0.7625291162870549,0.7349128515163748,0.7452581617234448,0.7903693499005244,0.797923561580296,0.7903693499005244,0.8181381802859875,0.7230913319711829,0.7903693499005244,0.7903693499005244,0.770766844246799,0.7903693499005244,0.7035828987386376,2011-12-25,51,35
0,0,0,0.3333,-0.43676662395171273,0,-0.25178493235316474,160.33333333333334,-0.2097745142524657,0,0,0.1343,0,0.61,-0.11395995610222243,1,44,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6904119317828403,0.8087380031484458,0.770983739672689,0.7391605471715714,0.7389731717512118,0.8087380031484458,0.8039700693965606,0.8087380031484458,0.8319579497983592,0.7172255064928518,0.8087380031484458,0.8087380031484458,0.7668733621561254,0.8087380031484458,0.6904119317828403,2011-12-25,33,11
0,0,0,0.3182,0.13261752985461484,0,-0.4481609136563264,139.33333333333334,0.2752349441451887,0,0,0.19399999999999998,0,0.7,-0.35828185525011075,1,30,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6771483716465023,0.8269159399028589,0.7793626388118817,0.7434306144634688,0.7326110795404365,0.8269159399028589,0.8100416870371256,0.8269159399028589,0.8460175190418693,0.7113616365911859,0.8269159399028589,0.8269159399028589,0.7630184680159475,0.8269159399028589,0.6771483716465023,2011-12-25,23,7
0,1,0,0.3333,-0.7130304257855031,0,-0.2611784570212602,116.33333333333333,-0.20577201815896817,0,0,0.1343,0,0.57,-0.361760094343585,0,16,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5809258925563573,0.9509305762573403,0.8359548801638236,0.7738121624476454,0.6859586766892479,0.9509305762573403,0.8531520841134581,0.9509305762573403,0.9525151153378144,0.6704695274442686,0.9509305762573403,0.9509305762573403,0.7371610326048614,0.9509305762573403,0.5809258925563573,2011-12-25,14,2
0,1,0,0.3333,-1.2391869166804865,0,-0.26655073339718277,92.33333333333333,-0.5620133221783221,0,0,0.0896,0,0.49,-0.3652544702834323,0,26,0.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5809258925563573,0.9509305762573403,0.8359548801638236,0.7738121624476454,0.6859586766892479,0.9509305762573403,0.8531520841134581,0.9509305762573403,0.9525151153378144,0.6704695274442686,0.9509305762573403,0.9509305762573403,0.7371610326048614,0.9509305762573403,0.5809258925563573,2011-12-25,18,8
0,1,0,0.303,-0.7838556150234028,0,-0.6586791708415974,70.33333333333333,-0.20063654190361674,0,0,0.1343,0,0.56,-0.612120178522638,0,19,0.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.576260426824184,0.9566507680585954,0.8385061720418945,0.7752425622398652,0.6836973168539544,0.9566507680585954,0.8551832236827717,0.9566507680585954,0.9578892628978731,0.6685744494101781,0.9566507680585954,0.9566507680585954,0.7360057336233949,0.9566507680585954,0.576260426824184,2011-12-25,15,4
0,1,0,0.2727,-0.4586129028053206,0,-1.0523186325614236,58.5,0.037947046116701334,0,0,0.1642,0,0.61,-0.8614857342375823,0,17,0.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5718343603984994,0.9620561911616065,0.8409096796107797,0.7765946103387189,0.6815540405713252,0.9620561911616065,0.857103727319447,0.9620561911616065,0.9630064221279473,0.6667851631027915,0.9620561911616065,0.9620561911616065,0.7349183938452345,0.9620561911616065,0.5718343603984994,2011-12-25,15,2
0,1,0,0.2727,-0.19904610726487462,0,-1.0523186325614236,44.833333333333336,-0.2110461395717555,0,0,0.1343,0,0.65,-1.114214268718,0,16,0.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5676593594249294,0.967136392045529,0.8431617524602486,0.7778653940157624,0.6795344103021013,0.967136392045529,0.8589094180688424,0.967136392045529,0.96785016144422,0.6651051163444888,0.967136392045529,0.967136392045529,0.733900498764166,0.967136392045529,0.5676593594249294,2011-12-25,14,2
0,1,0,0.2273,0.45057032958299287,0,-1.6448520534500324,52.166666666666664,0.033119002927423306,0,0,0.1642,1,0.75,-1.6109898363283361,0,11,0.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5601062564657003,0.9762822684712643,0.8471986642625624,0.780152674959417,0.67588649680695,0.9762822684712643,0.8621611956499915,0.9762822684712643,0.9766549356106167,0.6620851421789122,0.9762822684712643,0.9762822684712643,0.7320782205182778,0.9762822684712643,0.5601062564657003,2011-12-26,6,5
0,0,0,0.2727,-0.7765802608853617,0,-1.0607563874146468,39.5,0.27092369432313873,1,0,0.19399999999999998,1,0.56,-0.8805648052356156,0,10,0.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5498054714107364,0.9886649935069951,0.8526261835377856,0.7832463952088098,0.6709258418496524,0.9886649935069951,0.8665635995203639,0.9886649935069951,0.9887503904831845,0.6580078720228889,0.9886649935069951,0.9886649935069951,0.7296331071734105,0.9886649935069951,0.5498054714107364,2011-12-26,7,3
0,0,0,0.3182,-1.413490356566948,0,-0.4811357905753958,39.833333333333336,0.5077599402343742,1,0,0.2239,1,0.46,-0.15164101819219653,0,7,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542273204060019,0.9833619416582384,0.8503073448549651,0.7819220788607505,0.673053107196383,0.9833619416582384,0.8646784441935567,0.9833619416582384,0.9835456773232344,0.659752212550174,0.9833619416582384,0.9833619416582384,0.7306770495751418,0.9833619416582384,0.5542273204060019,2011-12-26,5,2
0,0,0,0.303,-1.394762235624583,0,-0.6924811870595948,4.2,1.1044831737457677,1,0,0.2985,1,0.46,-0.1656859331652285,0,2,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542273204060019,0.9833619416582384,0.8503073448549651,0.7819220788607505,0.673053107196383,0.9833619416582384,0.8646784441935567,0.9833619416582384,0.9835456773232344,0.659752212550174,0.9833619416582384,0.9833619416582384,0.7306770495751418,0.9833619416582384,0.5542273204060019,2011-12-26,2,0
0,0,0,0.303,-1.6324508285439028,0,-0.7060412200417157,5.166666666666667,1.8140759158469082,1,0,0.3881,1,0.42,-0.18018824408235468,0,4,0.34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5542273204060019,0.9833619416582384,0.8503073448549651,0.7819220788607505,0.673053107196383,0.9833619416582384,0.8646784441935567,0.9833619416582384,0.9835456773232344,0.659752212550174,0.9833619416582384,0.9833619416582384,0.7306770495751418,0.9833619416582384,0.5542273204060019,2011-12-26,4,0
